id,comment,category,label,note
2660,stji kthai bllei to dosh nakià¥¤ tini amader grbà¥¤ unake amra sbai adrsh lekhika ble janià¥¤,,Positive,
2661,shytan beti,,Negative,
2662,sngge achi mhajoddhaà¥¤,,Positive,
2663,ami tomake pchnd kri,,Positive,
2664,juta mar,,Negative,
2665,amader deshe jahara aj o tar pkshe taharao tar mtn nshtà¥¤ tader bicar cai,,Negative,
2666,tor jajà¦¼ga banglar matite hbe na,,Negative,
2667,osadharn lekhnii â¤ï¸â¤ï¸,,Positive,
2668,ore phansi deoya drkar chilo à¥¤,,Negative,
2669,khub cai phire asuk â¤â¤â¤,,Positive,
2670,bishb bikhjat cempiyan nshta narià¥¤,,Negative,
2671,"duur theke jtduur jenechi, bujhechi tate apnar jiibn drshner sbtukui amar kache grhnjogj hbe na kintu hy to 90% hbeà¥¤",,Neutral,
2672,bangladesh srkarer ucit tar paye pre kshma ceye take ssmmane puurn niraptta diye deshe phiriye anaà¥¤,,Positive,
2673,bak sbadhiinta thaka uâ€Œcit,,Neutral,
2674,bishber sbcejà¦¼e ngn mhila shjà¦¼tan,,Negative,
2675,"mjam apni sb smy likhe jaben, etai kamj",,Positive,
2676,se kapher nsht mhila,,Negative,
2677,take amio pchnd kri naà¥¤tai ble take deshe phirte dibe na eta kemn kthaà¥¤deshe pherar odhikar tar obshji acheà¥¤,,Neutral,
2678,tumi oikhane thako tumi eikhane asle tomake coda nite hbe,,Negative,
2679,tomar klm thamabe na,,Neutral,
2680,"ami jota dib,",,Negative,
2681,jiibnt jalimà¥¤,,Negative,
2682,ek sahsi nariià¥¤ tarpr ja hbar tai hyecheà¥¤ smyer sathe sb bdlayà¥¤ opeksha diirgh hte hyà¥¤,,Positive,
2683,bishb take bjesha hisebe beshii cineà¥¤,,Negative,
2684,apnar pherar opekshayà¥¤,,Neutral,
2685,se ekta ugrbadii lekhikaà¥¤nastikj badii dhrm drohiià¥¤,,Negative,
2686,tor kiser drkar edeshe nastike jayga nai,,Negative,
2687,"onek nastiki to bangladeshe bsbas krteche kintu lekhika unar ei obstha ken?se onjay kre thakle bangladesher prclit ainanusare tar bicar kra hokà¥¤tar jnmbhuumi bangladeshe rekhei tar bicarer mukhamukhi kra hokà¥¤ dont maint, dhnjbadà¥¤",,Neutral,
2688,se nastikder hatijà¦¼ar,,Negative,
2689,ami chotbela theke tomar lekha pchnd krià¥¤ tumi likhe jaoà¥¤,,Positive,
2690,apnar kthajà¦¼ mugdh hlamà¥¤,,Positive,
2691,ptitalyer ekta laisenser bjabstha kre din tbei onar ashapurn hbe,,Negative,
2692,prthm prthm lekhalikhi thiki chil kintu kkhno kkhno ektu beshii ble phelechen oitai kichuta pichiye diyeche amar mne hyecheà¥¤,,Neutral,
2693,janoyar ekta,,Negative,
2694,amar cokhe dekha janannamii narii,,Negative,
2695,"se ekjn st,sahsii,prtibadii lekhikaà¥¤ ami unake smrthn krià¥¤",,Positive,
2696,khub sundr upsthapnaà¥¤,,Positive,
2697,dekhte manush lagenaà¥¤,,Negative,
2698,"shudhu muslim na manush namer klngk,,,or kiser jibn allahke mane na",,Negative,
2699,ami take ghà§ƒna kri,,Negative,
2700,tar bi orai pre jara tar mt behayapnay bishbas kreà¥¤,,Negative,
2701,buri nastik,,Negative,
2702,apnar onek likhai ami pchnd krià¥¤ amio muslmanà¥¤ apnake khti krar kichui neià¥¤,,Positive,
2703,dunijà¦¼atei obstha hle prkale ki hbe,,Neutral,
2704,ugrbadii mollder karne bontike desh charte hyecheà¥¤ tar odhikar ache bangladeshe bsbas krar,,Positive,
2705,"ami kondin shjà¦¼tan dekhini, tbe ekhn dekhe mne hcche dekhte thik tar mti hbe",,Negative,
2706,amar mmtamjà¦¼ii â¤ï¸,,Positive,
2707,ami bhart theke blchi et nirljj behajà¦¼a manusher intarbhiu ekjn nirljj nahle kibhabe nite pare,,Negative,
2708,ei shuoyar deshe aste parbena ei janoyar desh birdi o islam dhrm birdir kaj krchen,,Negative,
2709,jader ucit ktha hjm hy na tarai esb lekhikader biruddhe ktha bleà¥¤,,Positive,
2710,"tini kukhjat lekhikaà¥¤je islamer sthik diknirdeshna peye osngkhj ucch shikshit bhiaipi omuslim bjakti islamer chayatle ashry niyeche, kint tar mathay islam birodhita o bidbesh chara tar bhat hjm hynaà¥¤pà§ƒthibiir buke islamer ceye bhalo sbhjta o unnt jiibn bjabstha ar ki hte pare?",,Negative,
2711,"ekjn opradhii kibhabe eta asha kre ebng smaje emn opradhiir kon prjà¦¼ojn ache ki na, ei opradhii o bikà§ƒtke nijà¦¼e ekti sundr o shanubhuutishiil smaj gdà¦¼e tola ki smbhb hbe? phaltu, bikà§ƒt manush smaje badà¦¼beà¥¤ se ekhn sonatnà¥¤",,Negative,
2712,"amra achi apnar pashe,,mre jaini amra",,Positive,
2713,nirpeksh dà§ƒshtikon theke matr ek bar al-koran o bijnan nijà¦¼e gbeshna krar ahban janacchi ei lekhika keà¥¤ oshant jiibner obsan ghtijà¦¼e obsheshe shanti khunje pabenà¥¤,,Neutral,
2714,onjayer biruddhe prtibadii knth tarà¥¤,,Positive,
2715,aro tar mto manush pryojnà¥¤,,Neutral,
2716,"ami onay sahitjer jnj cinina,ajkei janlam ini sahitjiko,tbe tar nastik thukku islam dhrm bidbesh taip ktha barta dbarai ciniðŸ™‚",,Negative,
2717,osbhj manush kon juktite sbhj smajer smalocna kreà¥¤ ebng osbhj manush kibhabe sbhj smaj gthner dabi kren?,,Negative,
2718,erkm manusher jnj ekti jati bipdgrst hte pare nishcit,,Negative,
2719,"manush ekjn shikshit bjaktir kache jeta ashakre seta manush tar kach theke pay nai, or lekha pdà¦¼le manush aro kharap hyeche,",,Negative,
2720,"ki bipd!! mhilata et din amader sbhj krte cailo,, et andoln krlo ,, nijeke shesh kre dilo,, ar amra osbhji theke gelam ki duhkh ,,ahare ,ðŸ‘€ðŸ‘€ðŸ‘€",,Positive,
2721,alocnar jbab naià¥¤ dhnjbad apnakeà¥¤,,Positive,
2722,iishbr tomake ashiirbad krunà¥¤,,Positive,
2723,"ekjn osbhj nariir kache sbhj smaj kibhabe asha kri amra,",,Negative,
2724,ekhn ar keu khete ase na ðŸ˜†ðŸ˜†ðŸ˜†,,Negative,
2725,"bhjà¦¼ apnar mtamt ke,,,,knth ruddh krar prbnta stjke mà§ƒtstupe capa deojà¦¼a cltei thake bhal thakben apni ðŸ™",,Neutral,
2726,bhbhishjte apni itihaser ujjbl nkshtr hye thakbenà¥¤,,Positive,
2727,ei mhila jdi purush hto tbe meye jatiir pà§ƒthibiite bece thaka day htoà¥¤,,Negative,
2728,ah coda khaite khaite shukaiya geche,,Negative,
2729,tomar lekha o tomake khub bhalo basi,,Positive,
2730,"amra muktijuddha dekhini, tbe take dekhechiðŸ¤—ðŸ™ƒ",,Positive,
2731,"take hindu ihudi ar khrishtanra smthrn kre thake, bikà§ƒt rucir mhila",,Negative,
2732,"priy lekhika, jekhane thakun bhalo thakun sbsmyà¥¤",,Positive,
2733,"ekjn lekhker theke tar desh, pribar, mati chiniye nile puro pà§ƒthibiii tar desh hye utheà¥¤ take deshe asar sujog deya hok, eta tar odhikar, se ei desher nagrik, amader grbà¥¤",,Positive,
2734,"tini narii odhikar pkshe, dhrmer biruddhe, purushtantriktar biruddheà¥¤ tar mane puro smaj jara dharn kre tader biruddheà¥¤ to uni je à§¯à§«% manusher biruddhe likhchen, seta noitiktar kttuku pkshe jay? asle tini smaj,desh o bishbke ucchnntar dike niye jete canà¥¤ dhre ninà¥¤ jdi tar mtbad sbai grhn krloà¥¤ tahle ki hbe? tahle dhrm thakbe na, purush ghrer bhetr dhuke jabeà¥¤ narii purusher je sbabhabik boibahik smprk, seta thakbe naà¥¤ mane ekta bnj jntu jebhabe jiibnjapn kre seruup obstha hbeà¥¤ se ba tar smrthkera bishyta klpna kre dekhun to? kemn hbe bishb bjbstha?",,Negative,
2735,"tini shudhumatr prtibadii njà¦¼, tini mane unmukt bibekà¥¤ islamii dhrmandhta o onjajà¦¼ onacarer biruddhe ek blishth, jagà§°t joddhaà¥¤",,Positive,
2736,unar mto ekjn hojà¦¼a onek osadhj kajà¥¤ chott ei jiibne amra onekei kono na kono bhabe smajer ba pribarer kache bitrkit hjà¦¼e uthià¥¤onjer dà§ƒshtibhnggite jiibn clle sekhane bitrk onibarjà¥¤ar sei bitrk jkhn rashtriijà¦¼ prjajà¦¼e ttha bà§ƒhttr prisre cle jajà¦¼ tkhn setar sathe ldà¦¼ai kre nijeke nijer mtn krei tikijà¦¼e rakha!! stjii osmbhb kaj,,Neutral,
2737,tini e desher ekjn nagrik tarâ€Œo ei deshe sbadhiin bhabe bence thakar odhikar acheà¥¤ take deshe phirijà¦¼e ana hokà¥¤,,Positive,
2738,tar skl bishjà¦¼ke kharap bla kthin! karn tini smajer onek bishjà¦¼e prtibad krechilen jegulo ligal chilà¥¤ allah take hedajà¦¼et dan krunà¥¤,,Positive,
2739,se smaj binstkarii kiità¥¤ bitrkitder deshe phiriye ana mane deshke oshantir dike thele deoyaà¥¤,,Negative,
2740,odhikangsh muslman unar lekhar biruddheà¥¤eta bishber muslim nariider jnj khubi duhkhjnk bishjà¦¼à¥¤,,Positive,
2741,"ei mhan lekhika manush smaj rashtr ttha desh uddhar er krme sdabjast bhalo, kintu smsja hcche uni nijeke nijei uddhar krte parchenaà¥¤ apni apnar odhikar bhiksha kre beracchen, ar ktha blchen apnar manusher odhikar niyeà¥¤ hasjkr ny bishytià¥¤",,Negative,
2742,"prtita meye jdi unar er lekha lekhi guli prto pà§ƒthibiite ek alorn toiri hto,duhkher bishy meyera khancay bndi jiibn katate bjstà¥¤",,Positive,
2743,khub sahsii mhilaà¥¤,,Positive,
2744,tini moteo lekhk nn ekjn bikà§ƒt bjkti chadà¦¼a ar kichui njà¦¼à¥¤,,Negative,
2745,"tr lekha pre ekjn o scetn hbena,,,nsht hbe,",,Negative,
2746,"omanusher jayga manusher majhe hy na,",,Negative,
2747,"uni ekjn prtibadii, stj prkash narii",,Positive,
2748,sht prtikuultar mdhjeo jini juddh calijà¦¼e jan take bla hjà¦¼ juddha -tini taderi ekjn,,Positive,
2749,ei shjà¦¼tan tar onusari khujteche onusarii pacche na,,Negative,
2750,take shasti deojà¦¼a ucit,,Negative,
2751,onake jdi lekhika bla hy tahle prkà§ƒt lekhikader osmman kra hbe,,Negative,
2752,tini thik ktha blechen,,Positive,
2753,apnake dhnjbad lekhika à¥¤ dil se,,Positive,
2754,nastik kkhno lekhk hte parena,,Negative,
2755,er mukhta dekhle amar rag uthe jajà¦¼à¥¤,,Negative,
2756,tumi okhane mr bangla deshe ny,,Negative,
2757,shytaner mrner smy cle asche mne hyà¥¤,,Negative,
2758,ei nastik ekhn pagl hjà¦¼e gijà¦¼eche,,Negative,
2759,"et abeg et sundr ktha gulo bhnggima onek sundr lagche, amar jiibne ei prthm dekhlam unake ar age shudhu shuntam tar ktha,, kintu jatir kache prshn take desh charte hlo ken????",,Positive,
2760,shjà¦¼tan sbsmjà¦¼i shjà¦¼tan,,Negative,
2761,"oke lekhika blle kbi sahitjikder opman kra hbe,o to bikà§ƒt ruci smpnna cti lekhika,bangladesh theke na hy hujur ra shtruta kre taralo, bharte marlo ken, sei jbabta keu diben?koti koti muslmander onubhuutite aghat hanar odhikar to tar neià¥¤ hijabe culkani, danrite culkani eto eto smsja niye to deshe thakte na parari kthaà¥¤jekhane ache sekhanei bhalo acheà¥¤",,Negative,
2762,lekhar jnj smsja nei kintu je lekhar karne manusher ostitber upr aghat ase se lekha lekhbe kenà¥¤ manush tar lekha pre take snman krbe bhalo cokhe dekhbe kintu bipriite manush jutapita ken khabe emn lekhar drkar kià¥¤,,Negative,
2763,tumi aslei ekta nastik madar cud,,Negative,
2764,se cti sahitjer jnk,,Negative,
2765,je nariider pkshe ktha ble sei nariider shtru à¥¤ sb kshetrei dekha jay nariirai nariider shtruà¥¤,,Positive,
2766,onake deshe phirte dile desher mati opbitr hye jabe à¥¤ðŸ˜ ðŸ˜ ðŸ˜,,Negative,
2767,se buddhi prtibndhii,,Negative,
2768,eta mhila na hijra?,,Negative,
2769,nariibadii ctilekhk,,Negative,
2770,tumi to nijei osbhj,,Negative,
2771,kutti tor lekha kon kuttao prbe naðŸ¤¬ðŸ¤¬ðŸ¤¬,,Negative,
2772,"tui bangladesh ay, tarpr ter pabi ke apn ke prà¥¤ tur klla saij hye jabeà¥¤",,Negative,
2773,tor lekha pre ke sytan mhila,,Negative,
2774,deshe aste deoya ucit eta tar moulik odhikar,,Positive,
2775,ei bdmashta emn ekta prodakt ja kronar caite bhngkr bhjà¦¼ngkr,,Negative,
2776,osbhj lmpt budà¦¼ià¥¤,,Negative,
2777,biibhts nongra nastik mnsk lekhika deshe pherar kono odhikar nei,,Negative,
2778,desh o jatir klngk!,,Negative,
2779,shytaner haddià¥¤ dadarao toke shesh prjnt shanti dilo naà¥¤karn tui t sbar shanti prgtir ontrayà¥¤srkar niye smalocna kra tor sadhe naà¥¤,,Negative,
2780,deshe eto ptitaly thakte toder takei lagbe??,,Negative,
2781,kenà¥¤ ? dada babura ar khaoya pra dicche na ?,,Neutral,
2782,itur mhila nongra mhila,,Negative,
2783,uni deshe asle sbhj manushke desh charte hbe,,Negative,
2784,"priy lekhika ami apnar onekgulo bi pre mugdh hyechi ei bhebe je, apni apnar bak sadhiinta ktta sabliil lekhniite upsthapn krte perechen sei smytate jkhn meyera nijeder sabaliikao tao prkash krte ljja petà¥¤ jekhane thakun jebhabe thakun likhe jan apnar soadhiikarita diyeà¥¤ ""phrasii premik "" biti amar bhishn bhal legechilà¥¤",,Positive,
2785,deh bjbsai à¥¤,,Negative,
2786,"ei mhilar name jnj, amake sb smy chot hte hyà¥¤",,Negative,
2787,ek ganja khor ar ek bjashjar riport krcheðŸ¤,,Negative,
2788,juta redi kre rakhchi or jnj,,Negative,
2789,tui ki bhal hbi na,,Negative,
2790,nastik nambar à§§,,Negative,
2791,tr gale juta mari,,Negative,
2792,se bhal smaj cay na se nibà§ƒtte kukurer mtn jena krar smaj cajà¦¼,,Negative,
2793,"tumi ki cjater lekhk hjà¦¼echo je tomar lekha cti bi hisebe phutpate bikri hjà¦¼à¥¤ tomar lekha bhra shudhu jounta, moulbad ebng nariir odhikar adajà¦¼er name balchalà¥¤ tomar prtiti grnth 'tomar mejà¦¼ebelay' kra sht sht akam-kukamer amlnamaà¥¤ cti pdà¦¼a ek shreniir lokera tomar bhkt ebng khdder opar banglay ekhno thakte pare osbiikar krchi naà¥¤ moulbad kingba mollara tomar lekha pchnd krena bishyti na hy menei nilam bhart tomake bhartrtn kingba pdmshrii mnoniit na kre tarate udjt hl ken? asle dunijà¦¼a ebng akhirat kontai tomar jnj naà¥¤ jahannamer aguntai shudhu tor jnj nirdharità¥¤",,Negative,
2794,eta jnmgt khanki chil mne hjà¦¼,,Negative,
2795,nastik ekta oi beshja mhilar nam neojà¦¼a papà¥¤,,Negative,
2796,beyadber baccar ar kon kaj naià¥¤,,Negative,
2797,"khankir laine dandà¦¼ijà¦¼e onekei aphsos krche, ek nastik arek nastiker jnj drd laganotai sbabhabikà¥¤",,Negative,
2798,"magiita sreph hindu moulbadii, muslim bidbeshii, gerujà¦¼a sntrasiià¥¤",,Negative,
2799,ï¿½ï¿½ðŸ˜jt ktha ache sb islam birodhiià¥¤ shalii ar kichu pay na,,Negative,
2800,ki scetn hbe mna??? kon purusher lingge kemn gndh ei bepare?ðŸ™„,,Negative,
2801,jahannamer kiit ekta,,Negative,
2802,tar ktha shunlei khat joddhader sà§ƒti mne preà¥¤ jara khater prkà§ƒti muktijuddha tara take onayase mne rakhbe jdi ekhn tar shriir ager mt cle na market bhjalu kme geche upare bhalo thakben priy kutkutià¥¤,,Negative,
2803,shytaner bacca,,Negative,
2804,"amader desher ekmatr nastik,,,, eta ekta iblis shytan,,,,, tor lekha bi rastar ekta kukureo pre na,,,,,",,Negative,
2805,ekjn osbhj mhila naki sbhj smaj grar uddeshj niye likhe thake ! stjii bismykr koutuk !,,Negative,
2806,buka ledi tor mathay ki ache?tui ki cas meyera njangta hye ghurukà¥¤toke desh theke na tor mt ledi jnmano bhulà¥¤,,Negative,
2807,ei shytanke banglar pbitr matite aste deoya hbe naà¥¤,,Negative,
2808,"bangladesher sbceye jghnj,, nikà§ƒsht mhila blleo kmà¥¤ kukurer je buddhi ache ei bhdr mhilar tao naià¥¤ duniyai allah islam birodhiider shasti prdan krenà¥¤",,Negative,
2809,bal pakna toder dhbngs hbe,,Negative,
2810,tar deshe pherar puurn odhikar rjà¦¼echeà¥¤ tbe hja kichu ktha tar lekhajà¦¼ mntbj kra ekebarei onucità¥¤ islamer biruddhe lekha ba muslimer biruddhe lekhar karnei aj nij desh chedà¦¼e achenà¥¤ unar prtibadii lekha o ktha amake mugdh kreà¥¤ ami cai onjajà¦¼er prtibad kre uni bence thakukà¥¤ tbe onjajà¦¼er prtibad krte gijà¦¼e uni kichu bhul kre phelenà¥¤ ekcetijà¦¼a ba dhalaobhabe jati gushtir biruddheo prtibad kre pheleà¥¤,,Positive,
2811,"phaltu, amra kon islam bidbeshiike deshe dekhte caina,tar karne deshe osthirta toirii hbeà¥¤",,Negative,
2812,unar shudhu dhrmiiy onubhuutite aghat kre ktha blar jnj bhalo lage naà¥¤ unar kichu lekha aslei sundr,,Neutral,
2813,tar jnj odel jutar barià¥¤,,Negative,
2814,se bishber putitalyer ek nambar narii eijnâ€j midiya prcar kre à¥¤ midiya o kharap se okharap,,Negative,
2815,se ki lekhk??? naki nastik o padà¦¼ar khankià¥¤à¥¤ or je ekta mejà¦¼e ache tar ki kon pità§ƒ pricjà¦¼ ache???,,Negative,
2816,"ei sei narii je borkar biruddhe likhe sei borka pdà¦¼ei palijà¦¼eche ,",,Negative,
2817,smaj o rashtr ke dhbngs krar jnj kaj kre jacche se à¥¤ tbe sphl hjà¦¼ni inshaallah hbe o na à¥¤ ektabar cinta kre dekhun se bibah bndhner biruddhe kaj kre tar ktha shune jdi bibah bndhn prtha uthe jajà¦¼ ki obstha hbe deshe ? sntan jnm deojà¦¼a bndh hle ki obstha hbe ? tar ktha shune desher smst narii jdi tar mt hjà¦¼e jajà¦¼ tkhn kirkm hte pare bhebe dekhun à¥¤ pshur sbbhab manusher mdhje bistar krijà¦¼e dite cai à¥¤ bangladesher srkarder ke dhnjbad tar mt bikà§ƒt mstishker narii ke sbhj smaj theke bicchinn rakhar jnj à¥¤,,Negative,
2818,"asuk,kean prkar bishà§ƒngkhla na kre ese bsbas krle kean smsja naià¥¤",,Neutral,
2819,je lekha jiibnke dhrmiiybhabe bidhi bidhan mene clte badha dey ta na lekhai bhal,,Negative,
2820,kt bro bdmajà¦¼esh ek bdmejaji arek bdmajà¦¼esher sakkhat nite geche,,Negative,
2821,ekmatr lmpt lokerai take ke smrthn krbe,,Negative,
2822,"nshter sthan hbe na ei deshe,,,,,, tui sthik jaygay achis nshtalima",,Negative,
2823,"tomar klmo nengta, ar tumio nengta, tumi deshe asar sathe sathe kyek lksh narii tomar mt gayer kapr khule rastay nambe, deshta khola ptitalye rup nibe, ar eso go bubu, emnetei onek meyera tomar mto hye geche plij eso naà¥¤",,Negative,
2824,sangbadiker mayer hedaðŸ˜¡,,Negative,
2825,tomar mt betbiin kapherer bangladeshe asar odhikar nei tumi banggalii ghre jnm nijà¦¼e ebng muslim pribare jnm nijà¦¼e tumi muslimer biruddhe ja lekhalekhi krech tomar jnj à§¯à§¬ parsent muslim deshe asata haram tai tumi nastikder kache thako,,Negative,
2826,tor lekhar mdde paykhana kra ucit tor sb bi er upr,,Negative,
2827,ptitar kahini,,Negative,
2828,shjà¦¼taner lekha arek shjà¦¼taner ptrikajà¦¼ likhe,,Negative,
2829,"or odhikarer gushtimari,deshe asle juto pita kra hbe",,Negative,
2830,nongramite pshuder keo har manijà¦¼echeà¥¤,,Negative,
2831,ei meyeti ki hindu na muslim à¥¤à¥¤ kpur cupur dekhe mne hy myla mhila à¥¤à¥¤,,Negative,
2832,ami take ghà§ƒna kri oke bangladesher na aste deojà¦¼a ucit bangladesh kon nastiker jajà¦¼ga nei,,Negative,
2833,"ei shytan to ekjn beshja meyer thekeo nikà§ƒsht karn oshikshit ebng orther obhaber jnj beshir bhag meyei oi kaje lipt hye thake, kintu eni shikshaorjn kreo shudhu islamer dushmnder dalali krte bodhbuddhi hariye shudhu islamer biruddhe kichu phaltu ohetuk lekhalekhi kre ar er lekha bharter islam bidbeshi kichu omanush chara kon bodhbuddhi smpnn manushkei bhalo lagbe naà¥¤ ei jdi prtibadi,manbtabadii, sbhj hye thake tahle bharter bishy gulo niye lekhalekhi kruk ektu dekhià¥¤",,Negative,
2834,aisa dekh juta bà§ƒshti prbe tor kpale,,Negative,
2835,aikja ojà¦¼ala bansh redi ache onar jnj....tai bangladeshe sbagtmà¥¤ðŸ˜…,,Negative,
2836,tor lekhajà¦¼ keu scetn hbe na brng ondhkare tlijà¦¼e jabe ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ bjjater hari mhila ðŸ˜ ðŸ˜,,Negative,
2837,tumi ekta bdmas,,Negative,
2838,"ami oneker kment dekhe hto bag! age or itihas janen?tar pre kment kren , oi to ekta nshta, ptita lekhkà¥¤",,Negative,
2839,or ceharata dekhlei mn cay or mukhe muitta dei à¥¤,,Negative,
2840,"bhuugol bujhaya labh nai..!! tar lekha-lekhir hat bhalà¥¤eta osbiikar krar kichu nai! kintu smsja hlo se nariider snman ekdm tlanite niye oste cay!! se nariider ulngg kre rastay ante cay odhikarer nam jriye!!se nijer critrer siimana chariye onj nariidero tar chayay ante cay!! se nariider snman smprke nuunjtm jnan rakhe na!! sjekularijm tar ostr!! mot ktha,se cay nariira ja iccha tai krbeà¥¤ ulngg hye ghurbe,jt khushi rileshne thakbe!icchamt seks krbeà¥¤sbamii ke tinbela thaprabe! nariira danraye peshab krbe! itjadi,itjadi...!! sahjiter jnan tomar jti thakuk !! tumi ekta bhairas!!tumi kathe dhra ghun pokar mtn!! ekta smajke drut nsht krar jnj tomar mt ekjn enaph!!! bujhle bujhpata!na bujhleo kono cap nai!! rudr bence thakle tomar nshtamir itihas gulo shuntam!! becara narii!! jdi klngk ble stji kichu thake tbe seta tumi!! ekjn stjikarer klngkit narii!!",,Negative,
